[0.008276148425003682, 0.44062248045442265, 0.03133394849511317, 0.9227110770321573, 0.9621037571047796, 0.8007810217942993, 0.4369028358068231, 0.8147494366843138, 0.215231219965217, 0.9570146708501664]
[0.6975073836387788, 0.79081450812626, 0.3593759205244932, 0.995987382064375, 0.7981314189011838, 0.2583597589859904, 0.03017616172293769, 0.9737855286333263, 0.33244863067501407, 0.8176604616342091]
[0.20740766591302784, 0.29301468389664853, 0.8992346613377193, 0.6181348011084671, 0.849980951175126, 0.4123071576691145, 0.7425401347532196, 0.6133754872355734, 0.4227445451840983, 0.10530469915963947]
[0.5812379759759518, 0.4925641088846767, 0.8033491883196372, 0.44124106174025657, 0.54890058223098, 0.6403441802655079, 0.03126836823351753, 0.1123576640903986, 0.44423228962845096, 0.7269898254630579]
[0.7950020462565776, 0.01907180855055024, 0.891697239155548, 0.9691840762160802, 0.09352895261311245, 0.2279179547097523, 0.9426465687119532, 0.32144679071344284, 0.07936227392086481, 0.9026345617962094]
[0.10916296290276284, 0.8592291899516069, 0.6931027855014594, 0.5753702341012167, 0.8160044574351777, 0.3969185820615513, 0.3331717326497632, 0.17283468544943092, 0.7804439888575762, 0.9474728400615324]
[0.46944606414695667, 0.5413215769704663, 0.8854644764738587, 0.9751314326648179, 0.8058065423062158, 0.824881606930226, 0.6986842017944667, 0.5186262992145301, 0.3241487306183817, 0.9425261021044915]
[0.9075502163602404, 0.16954162343214185, 0.30119652171099587, 0.5831929724593983, 0.590752797434215, 0.57894944257377, 0.1794955839815704, 0.5913078126098392, 0.4264768145279605, 0.6351732902199481]
[0.9952546879899904, 0.35112556374450765, 0.6500210512859018, 0.7065095551574229, 0.9182407802635612, 0.7946384949240392, 0.8164796659518294, 0.3749623842681833, 0.34272326862163904, 0.9556890465446057]
[0.19859467556750487, 0.9005245670618903, 0.8835020342908407, 0.5720265180406393, 0.9555520512042028, 0.2502633919325076, 0.577342519782065, 0.09739896811151905, 0.04540815931679476, 0.9024471829056372]
[0.5676805729927124, 0.6273729592588599, 0.2219975648122291, 0.793174693337335, 0.5592485440025968, 0.6654250517017201, 0.35658689448306935, 0.711445794431506, 0.36931335542209986, 0.3599512480755791]
[0.21607397884335855, 0.39520245329621295, 0.2989440442442235, 0.4730506731619958, 0.37742147097031054, 0.6576844988627878, 0.2568727258362242, 0.7706538251068968, 0.7929023504100365, 0.8141693281302785]
[0.847311207754277, 0.4964570202292542, 0.4889514115421624, 0.25015798392490696, 0.7535399430074499, 0.21995442249183628, 0.48551250001389146, 0.7304582470352571, 0.67327714028424, 0.008830007574030407]
[0.7343062903991874, 0.07020533763548642, 0.2765469565805996, 0.3350213925680827, 0.4664234617338475, 0.6586058282685289, 0.6706667673202662, 0.4533951768087304, 0.04937197316237163, 0.6769879332369201]
[0.19172008241085592, 0.8646362765809574, 0.27499514675567904, 0.5880930008910813, 0.05379566614311049, 0.7249310120672086, 0.8522169890690053, 0.4901444385050755, 0.6304374516111327, 0.09724962683463922]
